order_id,customer_name,customer_gender,date_of_birth,email,phone,country,city,region,pincode,customer_segment,product_category,product_name,quantity,unit_price,discount,order_date,payment_mode,order_status,revenue,flag_negative_qty,flag_invalid_discount,duplicates_order_id,duplicate_order_id
ORD10598,Lisa Moss,Female,2002-08-23,,+1-611-310-0051x55323,India,Cindymouth,North,76974.0,Corporate,Beauty,Face Wash,1,277.48,0.15,,Debit Card,Pending,235.86,False,False,unique,unique
ORD12217,Patricia Warren,Male,,joneschristopher@example.org,603.870.9718,India,Garzaside,South,61483.0,Corporate,Electronics,USB-C Hub,1,235.82,0.0,2023-12-14,Cash On Delivery,Shipped,235.82,False,False,unique,unique
ORD11411,Shaun Howard,Male,,gregory12@example.org,+1-656-803-8710x88035,United States,Patricktown,East,39777.0,Consumer,Sports,Football,1,294.65,0.2,,Debit Card,Pending,235.72,False,False,unique,unique
ORD10078,Robin Peck,Female,,kathrynjimenez@example.net,774.270.1687x339,UNITED KINGDOM,West Troyfort,North,37954.0,Home Office,Books,Cook Book,1,277.25,0.15,,Cash On Delivery,Cancelled,235.66,False,False,unique,unique
ORD11682,Stephen Phillips,Female,,michaelharmon@example.org,949.862.3838x4403,United States,Jonathanshire,South,78078.0,Home Office,Electronics,Bluetooth Speaker,2,138.57,0.15,,Credit Card,Shipped,235.57,False,True,unique,unique
ORD12579,Melissa Macdonald,Male,1963-08-22,rosestacie@example.com,001-823-406-5117,UNITED KINGDOM,Paulamouth,North,,Consumer,Sports,Cricket Bat,1,235.06,0.0,,Cash On Delivery,Shipped,235.06,False,False,unique,unique
ORD12828,Matthew Tucker,Female,,ricksmith@example.com,415-711-8222x413,India,North Anthonybury,East,23948.0,Consumer,Sports,Cricket Bat,2,234.96,0.5,2023-05-23,Upi,Shipped,234.96,False,True,unique,unique
ORD12654,Mark Ayala,,,justinhaynes@example.org,8348267845,United States,North Katrinastad,East,,Home Office,Beauty,Face Wash,2,146.74,0.2,2023-10-19,Credit Card,Pending,234.78,False,True,unique,unique
ORD12693,Angela Moore,Male,,belldanielle@example.org,679-960-5623x309,United States,Powellhaven,South,69532.0,Corporate,Sports,Dumbbell Set,2,117.23,0.0,,Credit Card,Cancelled,234.46,False,True,unique,unique
ORD12494,Brandy Craig,Male,,castrojeffrey@example.org,+1-271-555-0393,United States,East Karenview,North,27475.0,Corporate,Clothing,Women's Jeans,1,246.65,0.05,2023-03-18,Credit Card,Cancelled,234.32,False,False,unique,unique
ORD11926,Diane Gonzalez,,,ireed@example.net,+1-887-720-2048x7103,India,West Tony,West,99077.0,Corporate,Clothing,Running Shoes,1,260.35,0.1,,Debit Card,Delivered,234.32,False,False,unique,unique
ORD12803,Lori Perez,Female,1964-05-03,,+1-437-423-6790x82135,India,Port Davidville,East,68207.0,Corporate,Electronics,Bluetooth Speaker,2,116.93,0.0,,Credit  Card,Returned,233.86,False,True,unique,unique
ORD12119,Mitchell Taylor,Female,,mortonjesse@example.org,(316)769-7446x97071,UNITED STATES,Port Danielstad,North,65262.0,Consumer,Books,Self-Help Book,1,245.39,0.05,2024-02-02,Upi,Shipped,233.12,False,False,unique,unique
ORD11162,Alicia Herrera,Female,,,001-660-975-7898,CANADA,Bonniemouth,West,82326.0,Consumer,Beauty,Lipstick Set,1,245.26,0.05,,Credit Card,Returned,233.0,False,False,unique,unique
ORD11030,Denise Johnson,Male,,nparks@example.com,001-563-883-0972,India,North Maryton,West,75727.0,Home Office,Electronics,Earbuds,2,232.58,0.5,,Net Banking,Returned,232.58,False,True,unique,unique
ORD12209,Stacy Moore,Male,,qmoore@example.com,,India,Hayesfurt,South,98196.0,Home Office,Electronics,Smartwatch,1,290.52,0.2,,Net Banking,Returned,232.42,False,False,duplicates,duplicates
ORD11715,Joseph Cunningham,Female,,lawrencealexis@example.net,(456)593-2596x2762,India,Ryanland,East,,Home Office,Books,Fiction Novel,1,244.55,0.05,2024-08-11,Upi,Returned,232.32,False,False,unique,unique
ORD11559,Joanna Carr,Male,1975-10-26,ekennedy@example.org,993-216-4598x243,CANADA,Scottport,North,5649.0,Consumer,Clothing,Men's T-Shirt,1,289.72,0.2,,Cash On Delivery,Shipped,231.78,False,False,unique,unique
ORD10730,Chelsea Juarez,Female,,,725.362.9269x3358,CANADA,Port Victoria,South,,Home Office,Sports,Dumbbell Set,1,463.48,0.5,,Debit Card,Delivered,231.74,False,False,unique,unique
ORD10409,Grace Swanson,Female,,,782.702.3684,United States,Sotoville,North,57664.0,Home Office,Books,Kids Story Book,2,115.66,0.0,,Credit Card,Delivered,231.32,False,True,unique,unique
ORD11407,Adam Dunn,Male,1981-04-11,adkinsjared@example.net,(764)747-8937,UNITED KINGDOM,Christopherchester,East,8139.0,Home Office,Electronics,Earbuds,2,128.5,0.1,,Cash On Delivery,Delivered,231.3,False,True,unique,unique
ORD12099,Isabella Berry,Female,,kristijohnson@example.net,,India,North Roberthaven,North,2282.0,Home Office,Books,Fiction Novel,1,271.36,0.15,,Net Banking,Shipped,230.66,False,False,unique,unique
ORD11848,Aaron Jordan,Male,,mary60@example.net,+1-797-206-4937,CANADA,Justinton,South,83791.0,Corporate,Electronics,Smartwatch,5,92.15,0.5,,Cash On Delivery,Returned,230.38,False,True,unique,unique
ORD11310,Kaitlin Lowe,Male,,micheleking@example.com,610-661-6649x700,CANADA,Andreaville,North,43649.0,Consumer,Sports,Football,1,270.84,0.15,,Debit Card,Pending,230.21,False,False,unique,unique
ORD11110,Angelica Clark,Female,,danielle49@example.com,(792)308-5649x01324,CANADA,West Brendan,West,86102.0,Corporate,Sports,Football,2,135.39,0.15,,Net Banking,Cancelled,230.16,False,True,unique,unique
ORD11358,Justin Nash,Female,1963-12-02,swalsh@example.com,,India,Hallfurt,East,45494.0,Home Office,Clothing,Men's T-Shirt,1,458.47,0.5,,Credit  Card,Delivered,229.24,False,False,unique,unique
ORD12056,Lori David,Male,,dorothybruce@example.net,,United Kingdom,New Abigail,South,40596.0,Home Office,Beauty,Hair Serum,2,114.54,0.0,,Credit Card,Delivered,229.08,False,True,unique,unique
ORD12131,Bradley Ayala,Male,,hcontreras@example.com,,UNITED STATES,New Kathryn,South,68125.0,Home Office,Electronics,Wireless Mouse,1,228.74,0.0,,Upi,Shipped,228.74,False,False,unique,unique
ORD10046,Arthur Colon,Female,2004-04-01,debra12@example.org,9477113826,United States,Matthewsberg,North,54880.0,Home Office,Electronics,Smartwatch,1,455.76,0.5,,Net Banking,Returned,227.88,False,False,unique,unique
ORD11610,Joseph Adams,Male,,brendahall@example.net,001-965-523-9188x67622,India,Teresabury,West,,Consumer,Clothing,Men's T-Shirt,1,227.86,0.0,,Net Banking,Shipped,227.86,False,False,unique,unique
ORD11991,Dale Fletcher,Male,,kristy16@example.org,925.411.7230x35821,UNITED KINGDOM,Fryebury,West,,Consumer,Electronics,Smartwatch,1,267.93,0.15,2024-09-23,Net Banking,Returned,227.74,False,False,unique,unique
ORD12907,Ariana Evans,Female,,juan92@example.com,(526)639-5198x1383,India,Stacymouth,South,44695.0,Home Office,Home & Kitchen,Blender,1,284.3,0.2,2024-10-20,Debit Card,Returned,227.44,False,False,unique,unique
ORD11003,Heather Webb,Male,,michellewatkins@example.org,756-734-0918x580,United Kingdom,Lake Jillville,West,42569.0,Corporate,Sports,Football,1,227.1,0.0,,Credit Card,Pending,227.1,False,False,unique,unique
ORD12286,Tony Greer,,,stephen92@example.com,+1-405-548-7487x0566,India,Port Kristiton,North,49197.0,Consumer,Home & Kitchen,Non-stick Pan,2,119.41,0.05,,Debit Card,Returned,226.88,False,True,unique,unique
ORD11739,Rachel Phillips,Female,,,533.547.7496,India,Rayberg,South,,Home Office,Home & Kitchen,LED Lamp,1,266.92,0.15,,Cash On Delivery,Pending,226.88,False,False,unique,unique
ORD11060,Kimberly Davis,Male,,umccoy@example.com,325-770-6802x6933,India,Haroldborough,South,,Home Office,Electronics,Bluetooth Speaker,5,47.65,0.05,2023-01-09,Cash On Delivery,Returned,226.34,False,True,unique,unique
ORD12380,Virginia Taylor,Male,2007-11-07,lisa37@example.net,(873)405-8582x19645,CANADA,West Jamie,South,18351.0,Corporate,Home & Kitchen,LED Lamp,2,113.09,0.0,,Cash On Delivery,Cancelled,226.18,False,True,unique,unique
ORD11332,Sean Hurst,Male,,williampearson@example.com,001-942-470-5498x5788,CANADA,North Ricardo,North,,Consumer,Books,Fiction Novel,1,265.9,0.15,,Credit  Card,Delivered,226.02,False,False,unique,unique
ORD11294,Brittney Hunter,Female,,sarahgonzalez@example.net,+1-858-965-3927,CANADA,West Jacquelinebury,East,36346.0,Home Office,Home & Kitchen,Storage Box,1,225.68,0.0,,Credit Card,Shipped,225.68,False,False,unique,unique
ORD10386,Savannah Stokes,Male,,carterdaniel@example.com,001-593-819-5256x9040,United States,Floresstad,South,89538.0,Home Office,Clothing,Men's T-Shirt,1,225.64,0.0,,Debit Card,Shipped,225.64,False,False,unique,unique
ORD12347,Emily Blackwell,Female,,joann04@example.com,,United States,Patrickmouth,West,,Corporate,Beauty,Lipstick Set,1,225.05,0.0,,Credit Card,Pending,225.05,False,False,unique,unique
ORD12138,Kelly Huffman,Male,,lsmith@example.net,534.808.3378,India,West Marthashire,South,24422.0,Home Office,Books,Self-Help Book,1,280.46,0.2,,Cash On Delivery,Cancelled,224.37,False,False,unique,unique
ORD10624,Robert Johnson,Male,,jimmywest@example.org,+1-909-968-7304x5195,India,West Donna,North,,Home Office,Electronics,Bluetooth Speaker,3,87.85,0.15,,Net Banking,Returned,224.02,False,True,unique,unique
ORD10322,Daniel Stout,Female,,sanderson@example.net,001-466-557-2934x172,UNITED STATES,New Travis,North,55024.0,Corporate,Clothing,Men's T-Shirt,1,263.37,0.15,,Credit Card,Shipped,223.86,False,False,unique,unique
ORD11365,Robert Taylor,Male,1990-11-14,steven08@example.net,001-482-540-3532x12440,CANADA,Halltown,North,75982.0,Corporate,Beauty,Face Wash,3,74.56,0.0,,Cash On Delivery,Returned,223.68,False,True,unique,unique
ORD11171,Adrian Snow,Female,,kelly24@example.net,720-324-3509x476,UNITED STATES,Lake Jillchester,West,86663.0,Consumer,Sports,Football,1,247.99,0.1,,Debit Card,Shipped,223.19,False,False,unique,unique
ORD12664,David Brooks,Female,1993-12-15,zferguson@example.com,+1-622-322-0065x977,United Kingdom,Josephton,West,11376.0,Corporate,Home & Kitchen,Non-stick Pan,1,445.51,0.5,,Debit Card,Shipped,222.76,False,False,unique,unique
ORD10905,Jose Oconnor,Male,,,577-804-1309x0915,UNITED KINGDOM,East Amyfurt,West,17965.0,Consumer,Sports,Yoga Mat,1,278.32,0.2,,Debit Card,Pending,222.66,False,False,unique,unique
ORD12566,Chad Montgomery,Female,,,593.403.6199,UNITED STATES,Dennisbury,North,71509.0,Consumer,Home & Kitchen,Storage Box,2,130.71,0.15,2024-11-06,Net Banking,Shipped,222.21,False,True,unique,unique
ORD10175,Jessica Foster,Female,,omoore@example.org,001-268-842-4508x8210,India,West Jasonstad,West,28253.0,Corporate,Beauty,Sunscreen SPF50,1,444.36,0.5,2023-10-29,Debit Card,Returned,222.18,False,False,unique,unique
ORD12308,Lisa Medina,Female,,michael89@example.org,(651)974-7529,United Kingdom,Kellystad,East,41747.0,Consumer,Sports,Football,1,246.39,0.1,,Credit Card,Returned,221.75,False,False,unique,unique
ORD10553,Christina Underwood,Male,2005-01-06,jacobhernandez@example.com,,India,North Anthony,East,79396.0,Home Office,Beauty,Sunscreen SPF50,1,232.99,0.05,,Debit Card,Returned,221.34,False,False,unique,unique
ORD12447,Lori Moss,Male,1962-12-10,carrollvictoria@example.com,866-223-9352,United States,South Wendymouth,South,,Consumer,Books,Fiction Novel,1,221.24,0.0,,Upi,Pending,221.24,False,False,unique,unique
ORD11787,Debbie Johnson,Male,,kelly26@example.net,5786241164,India,West Susan,North,93216.0,Consumer,Home & Kitchen,Cushion Cover,1,260.21,0.15,,Net Banking,Delivered,221.18,False,False,unique,unique
ORD10162,Victoria Brown,Female,,williamharrison@example.com,(517)853-5408,India,Montoyaland,North,60675.0,Corporate,Sports,Yoga Mat,2,129.93,0.15,,Upi,Returned,220.88,False,True,unique,unique
ORD11265,Amber Odom,Female,,bruceelijah@example.com,209-785-3720x335,India,South Brandonbury,East,17811.0,Consumer,Home & Kitchen,Non-stick Pan,1,276.07,0.2,,Cash On Delivery,Returned,220.86,False,False,unique,unique
ORD12478,Derek Estrada,Female,,brownchristopher@example.org,,CANADA,Port Christophermouth,West,40544.0,Consumer,Sports,Football,2,110.2,0.0,,Credit Card,Delivered,220.4,False,True,unique,unique
ORD10635,Maxwell Richards,Male,,luissanchez@example.com,337.477.3126,United States,Port William,North,9413.0,Home Office,Electronics,Wireless Mouse,1,440.71,0.5,,Credit  Card,Delivered,220.36,False,False,unique,unique
ORD10408,Michael Vega,Male,,markfigueroa@example.com,001-398-295-3439x6112,India,East Janet,West,13429.0,Corporate,Clothing,Men's T-Shirt,1,220.27,0.0,,Upi,Returned,220.27,False,False,unique,unique
ORD11325,Michael Rivera,Female,1966-04-22,mmoore@example.net,6328234771,United States,Oliviashire,West,,Corporate,Beauty,Sunscreen SPF50,1,440.27,0.5,2023-06-27,Credit Card,Pending,220.14,False,False,unique,unique
ORD12743,Alexandra Brown,Male,,melindacarter@example.com,434-424-7064,United States,West Heather,South,13249.0,Home Office,Beauty,Face Wash,1,220.14,0.0,,Cash On Delivery,Pending,220.14,False,False,duplicates,duplicates
ORD12232,Joe Perez,Male,1996-08-07,krogers@example.com,(576)438-0826,India,Pachecochester,North,97047.0,Consumer,Clothing,Running Shoes,2,129.31,0.15,,Upi,Delivered,219.83,False,True,unique,unique
ORD11773,Lisa Day,Female,,aschmidt@example.com,3836681682,UNITED KINGDOM,South Stephaniefort,North,,Corporate,Clothing,Formal Shirt,1,439.34,0.5,2024-12-20,Debit Card,Shipped,219.67,False,False,unique,unique
ORD10955,Matthew Kelly,Female,,vbaker@example.net,001-250-870-8864,United Kingdom,Chaneychester,North,3345.0,Corporate,Beauty,Sunscreen SPF50,1,231.18,0.05,,Upi,Delivered,219.62,False,False,unique,unique
ORD11997,Katherine Henry,Male,,fjones@example.com,+1-495-333-8416x2906,India,Jenniferchester,North,52615.0,Corporate,Beauty,Hair Serum,1,219.56,0.0,2023-02-09,Cash On Delivery,Returned,219.56,False,False,unique,unique
ORD12525,Elizabeth Hansen,Male,,freemanmarcus@example.com,+1-631-923-3153,India,Thompsonfort,South,38081.0,Corporate,Clothing,Running Shoes,1,243.35,0.1,,Net Banking,Shipped,219.02,False,False,unique,unique
ORD10495,Laura Dennis,,,hphillips@example.net,001-517-367-4124x151,UNITED KINGDOM,Ericmouth,South,36691.0,Home Office,Sports,Cricket Bat,1,219.02,0.0,,Cash On Delivery,Cancelled,219.02,False,False,unique,unique
ORD10075,Christopher Donovan,Female,,meghan43@example.net,+1-442-449-8182,India,Meganshire,East,5900.0,Home Office,Home & Kitchen,Storage Box,5,87.49,0.5,,Credit Card,Returned,218.72,False,True,unique,unique
ORD12659,Cristina Martin,Female,1983-09-09,flewis@example.com,001-794-897-3976x876,United States,Tracifort,West,,Home Office,Electronics,Earbuds,1,437.28,0.5,,Credit  Card,Cancelled,218.64,False,False,unique,unique
ORD12843,Stephanie Morales,Male,1961-04-03,,336.355.8617,United States,South Ashleychester,West,,Consumer,Home & Kitchen,Non-stick Pan,1,218.61,0.0,,Net Banking,Returned,218.61,False,False,unique,unique
ORD12517,Wendy Duran,Female,,emitchell@example.net,706.808.5588x348,United Kingdom,Karenbury,South,22341.0,Corporate,Home & Kitchen,Storage Box,5,43.7,0.0,,Debit Card,Shipped,218.5,False,True,unique,unique
ORD11480,Walter Sexton,,,richardsondaniel@example.com,(934)642-0042x186,CANADA,Baldwinstad,North,18495.0,Home Office,Books,Fiction Novel,1,272.87,0.2,,Credit Card,Shipped,218.3,False,False,unique,unique
ORD12085,Erin Sharp,,,wbrown@example.net,634.443.0299x73854,United States,Bruceview,East,70705.0,Consumer,Sports,Cricket Bat,1,242.43,0.1,,Upi,Pending,218.19,False,False,unique,unique
ORD10489,Robert Madden,Male,,kaitlin13@example.com,,India,Coxstad,South,73961.0,Consumer,Beauty,Hair Serum,1,218.01,0.0,2024-01-05,Credit  Card,Returned,218.01,False,False,unique,unique
ORD10686,Laurie Fuller,Female,,cody79@example.org,950.555.7385,United Kingdom,Bernardtown,South,90905.0,Home Office,Home & Kitchen,Storage Box,2,128.14,0.15,,Net Banking,Pending,217.84,False,True,unique,unique
ORD10857,Christopher Robles,Male,,brian64@example.net,+1-471-677-5461,India,South Michaelside,North,30305.0,Consumer,Clothing,Running Shoes,1,255.71,0.15,2024-01-27,Net Banking,Returned,217.35,False,False,unique,unique
ORD10345,Denise Abbott,Male,,erin70@example.com,,United States,Port Sheilachester,South,53831.0,Corporate,Beauty,Hair Serum,2,108.67,0.0,2023-07-20,Debit Card,Returned,217.34,False,True,unique,unique
ORD11875,Michael Phillips,Male,,ihahn@example.com,+1-964-397-2834x1906,United States,North Candacemouth,South,,Home Office,Electronics,Smartwatch,1,216.92,0.0,2024-02-13,Cash On Delivery,Returned,216.92,False,False,unique,unique
ORD12529,Rickey Hanson,Female,,michael99@example.org,952-310-2038x870,India,Port Julie,West,56800.0,Corporate,Electronics,Bluetooth Speaker,1,228.25,0.05,,Cash On Delivery,Delivered,216.84,False,False,unique,unique
ORD12301,Katelyn Berry,Female,,sandovalkerry@example.com,549-951-4955,United States,South Ana,North,61711.0,Corporate,Beauty,Sunscreen SPF50,3,144.26,0.5,,Cash On Delivery,Delivered,216.39,False,True,unique,unique
ORD12825,Amy Martinez,,,lcline@example.net,992-588-4096x965,UNITED KINGDOM,Jesusmouth,West,41767.0,Consumer,Clothing,Formal Shirt,1,216.2,0.0,,Cash On Delivery,Shipped,216.2,False,False,unique,unique
ORD12387,Samuel Lin,Male,,josephowens@example.com,001-891-717-3906,UNITED STATES,Lake Richardhaven,East,83022.0,Home Office,Books,Kids Story Book,2,126.83,0.15,,Credit  Card,Shipped,215.61,False,True,unique,unique
ORD11832,Regina Wright,Female,,lbrown@example.com,(578)714-9635x501,India,North Dorothy,South,4479.0,Corporate,Sports,Yoga Mat,1,431.14,0.5,2024-10-06,Upi,Cancelled,215.57,False,False,unique,unique
ORD11864,Katelyn Sampson,Male,1965-04-28,egonzalez@example.com,(617)656-2479,CANADA,East Mary,North,65615.0,Corporate,Home & Kitchen,Storage Box,1,430.57,0.5,2024-12-13,Credit Card,Shipped,215.28,False,False,unique,unique
ORD11925,Ashley Tucker,Female,,hcosta@example.net,001-326-877-5046,CANADA,Lake Dustin,East,84042.0,Home Office,Electronics,Earbuds,2,107.56,0.0,,Credit Card,Shipped,215.12,False,True,unique,unique
ORD11554,Nicole Ramirez,Female,,ashley02@example.org,915.799.8751,India,Clarketown,West,26414.0,Consumer,Books,Cook Book,1,214.55,0.0,2023-05-03,Credit  Card,Cancelled,214.55,False,False,unique,unique
ORD10177,Matthew Steele,Female,,lindsey62@example.org,333-464-5257x77547,United Kingdom,Port Juanberg,West,71098.0,Consumer,Sports,Cricket Bat,1,429.01,0.5,,Upi,Delivered,214.5,False,False,unique,unique
ORD11951,Joshua Newman,Male,,tsullivan@example.org,+1-937-756-1845x35777,India,Lake Chelsea,North,44960.0,Consumer,Sports,Football,1,427.99,0.5,,Net Banking,Cancelled,214.0,False,False,unique,unique
ORD12980,Charles Stein,Female,1973-05-23,gmorales@example.com,(511)985-7001x09207,United Kingdom,Moralesstad,North,,Home Office,Books,Fiction Novel,1,266.96,0.2,,Credit Card,Returned,213.57,False,False,unique,unique
ORD10761,Elizabeth Taylor,Female,,,458.283.9785x708,India,West Amberchester,East,62669.0,Corporate,Beauty,Hair Serum,5,85.34,0.5,,Cash On Delivery,Pending,213.35,False,True,unique,unique
ORD10287,Mrs. Pamela Rodriguez,Male,,ctodd@example.org,308-690-7140,United States,Port Colinville,South,,Consumer,Home & Kitchen,Blender,1,426.57,0.5,,Cash On Delivery,Returned,213.28,False,False,unique,unique
ORD12864,Mike Richardson,Male,,yvonneperez@example.net,001-598-856-7600x4270,CANADA,Kellyhaven,West,82895.0,Consumer,Sports,Dumbbell Set,1,212.42,0.0,,Upi,Returned,212.42,False,False,unique,unique
ORD12624,Monica Newman,Female,,cynthia10@example.com,001-623-920-0865x86233,India,New Jeremyburgh,South,12724.0,Consumer,Beauty,Sunscreen SPF50,2,117.86,0.1,,Credit Card,Shipped,212.15,False,True,unique,unique
ORD11944,Patrick Smith,Female,1976-11-20,aaronvillanueva@example.net,001-934-591-1647x6492,UNITED STATES,Petersville,North,27169.0,Home Office,Electronics,USB-C Hub,1,424.11,0.5,,Upi,Pending,212.06,False,False,unique,unique
